id,speaker_header,polarity,subjectivity
673,hamlet15_28_8,0.25,0.5
674,hamlet52_28_1,0.525,0.575
675,hamlet52_28_2,-0.166666666667,0.25
676,hamlet12_28_1,0.0,0.0
677,hamlet22_28_1,0.0,0.0
678,hamlet22_28_2,0.5,0.6
679,hamlet32_29_1,0.0,0.0
680,hamlet51_29_1,-1.0,1.0
681,hamlet51_29_2,0.6,0.9
682,hamlet15_29_1,0.0,0.0
683,hamlet15_29_2,0.2125,0.6375
684,hamlet15_29_3,0.0,0.0
685,hamlet15_29_4,0.0,0.0
686,hamlet15_29_5,0.203571428571,0.767857142857
687,hamlet15_29_6,0.0,0.0
688,hamlet22_29_1,0.0,0.0
689,hamlet22_29_2,0.0,0.0
690,hamlet22_29_3,-0.3,0.6
691,hamlet22_29_4,0.7,0.6
692,hamlet22_29_5,0.5325,0.675
693,hamlet22_29_6,0.0,0.0
694,hamlet22_29_7,0.75,0.9
695,hamlet22_29_8,0.0,0.0
696,hamlet22_29_9,0.0,0.0
697,hamlet22_29_10,0.0,0.0
698,hamlet22_29_11,0.0,0.0
699,hamlet22_29_12,0.0,0.0
700,hamlet22_29_13,0.0,0.0
701,hamlet22_29_14,0.0,0.0
702,hamlet22_29_15,0.0,0.0
703,hamlet22_29_16,0.0,0.0
704,hamlet52_29_1,0.0,0.0
705,hamlet52_29_2,0.0,0.0
706,hamlet12_29_1,0.2,0.3
707,hamlet12_29_2,-0.05,0.4
708,hamlet32_30_1,0.0,0.0
709,hamlet52_30_1,0.0,0.0
710,hamlet52_30_2,0.0,0.0
711,hamlet52_30_3,0.0,0.0
712,hamlet12_30_1,0.0,0.0
713,hamlet51_30_1,0.0,0.0
714,hamlet51_30_2,0.0,0.0
715,hamlet51_30_3,0.0,0.0
716,hamlet51_30_4,0.0,0.0
717,hamlet51_30_5,0.0,0.0
718,hamlet51_30_6,-0.2,0.4
719,hamlet51_30_7,0.125,0.35
720,hamlet51_30_8,0.125,0.35
721,hamlet51_30_9,0.0,0.0
722,hamlet51_30_10,0.0,0.0
723,hamlet51_30_11,0.0,0.0
724,hamlet51_30_12,0.0,0.5
725,hamlet51_30_13,0.0,1.0
726,hamlet51_30_14,0.0,0.0
727,hamlet22_30_1,0.3,0.1
728,hamlet32_31_1,0.0,0.0
729,hamlet32_31_2,0.0,0.0
730,hamlet32_31_3,0.0,0.0
731,hamlet52_31_1,0.0,0.0
732,hamlet52_31_2,0.166666666667,0.541666666667
733,hamlet52_31_3,0.55,0.7
734,hamlet52_31_4,0.0,0.0
735,hamlet12_31_1,0.0,0.0
736,hamlet12_31_2,0.0,0.0
737,hamlet51_31_1,0.78,1.0
738,hamlet22_31_1,0.8,0.9
739,hamlet22_31_2,0.5,0.9
740,hamlet22_31_3,0.0,0.0
741,hamlet22_31_4,0.5,1.0
742,hamlet22_31_5,0.3,0.1
743,hamlet22_31_6,0.0,0.0
744,hamlet22_31_7,0.0,0.0
745,hamlet32_32_1,0.0,0.0
746,hamlet32_32_2,0.0,0.0
747,hamlet32_32_3,0.0,0.0
748,hamlet32_32_4,0.0,0.0
749,hamlet32_32_5,0.0,0.0
750,hamlet32_32_6,0.0,0.0
751,hamlet32_32_7,0.0,0.0
752,hamlet32_32_8,0.0,0.0
753,hamlet32_32_9,0.0,0.0
754,hamlet52_32_1,0.0,0.333333333333
755,hamlet52_32_2,0.2,0.5
756,hamlet52_32_3,0.5,0.625
757,hamlet12_32_1,0.6,0.9
758,hamlet12_32_2,0.0,0.0
759,hamlet12_32_3,0.0,0.0
760,hamlet12_32_4,0.0,0.0
761,hamlet51_32_1,0.7,0.9
762,hamlet22_32_1,0.0,0.0
763,hamlet22_32_2,0.5,0.5
764,hamlet32_33_1,0.5,0.6
765,hamlet52_33_1,0.8,1.0
766,hamlet12_33_1,0.0,0.0
767,hamlet12_33_2,0.0,0.0
768,hamlet12_33_3,0.0,0.0
769,hamlet12_33_4,0.0,0.0
770,hamlet51_33_1,0.0,0.5
771,hamlet51_33_2,0.0,0.0
772,hamlet51_33_3,0.0,0.0
773,hamlet22_33_1,0.0,0.125
774,hamlet22_33_2,0.0,0.0
775,hamlet32_34_1,0.0,0.0
776,hamlet52_34_1,0.0,0.0
777,hamlet51_34_1,0.0,0.0
778,hamlet51_34_2,0.0,0.0
779,hamlet51_34_3,-0.75,0.9
780,hamlet22_34_1,0.0,0.0
781,hamlet22_34_2,0.0,0.0
782,hamlet32_35_1,0.0,0.0
783,hamlet32_35_2,0.0,0.0
784,hamlet32_35_3,0.0,0.0
785,hamlet32_35_4,0.0,0.0
786,hamlet52_35_1,0.0,0.0
787,hamlet52_35_2,0.8,0.4
788,hamlet52_35_3,-0.5,1.0
789,hamlet51_35_1,0.0,0.0
790,hamlet22_35_1,0.0,0.0
791,hamlet22_35_2,0.0,0.0
792,hamlet22_35_3,0.0,0.0
793,hamlet22_35_4,0.0,0.0
794,hamlet22_35_5,0.01,0.68
795,hamlet32_36_1,0.0,0.0
796,hamlet32_36_2,0.1,0.15
797,hamlet32_36_3,0.5,0.6
798,hamlet52_36_1,0.0,0.0
799,hamlet52_36_2,0.133333333333,0.533333333333
800,hamlet51_36_1,0.7,0.8
801,hamlet51_36_2,0.5,0.6
802,hamlet51_36_3,0.0,0.0
803,hamlet22_36_1,0.0,1.0
804,hamlet32_37_1,-0.5,0.6
805,hamlet52_37_1,0.357142857143,0.571428571429
806,hamlet52_37_2,0.0,0.0
807,hamlet52_37_3,0.0,0.0
808,hamlet52_37_4,0.0,0.0
809,hamlet22_37_1,0.0,0.0
810,hamlet51_37_1,0.0,0.0
811,hamlet51_37_2,0.0,0.0
812,hamlet51_37_3,0.2,0.6
813,hamlet51_37_4,0.0,0.0
814,hamlet51_37_5,0.0,0.0
815,hamlet51_37_6,0.0,0.0
816,hamlet51_37_7,0.0,0.0
817,hamlet51_37_8,0.0,0.0
818,hamlet51_37_9,0.0,0.0
819,hamlet51_37_10,0.416666666667,0.5
820,hamlet51_37_11,0.0,0.0
821,hamlet32_38_1,0.0,0.0
822,hamlet32_38_2,0.0,0.0
823,hamlet32_38_3,0.0,0.0
824,hamlet52_38_1,0.0,0.0
825,hamlet52_38_2,0.0,0.0
826,hamlet52_38_3,0.0,0.0
827,hamlet52_38_4,0.0,0.0
828,hamlet52_38_5,-0.5,0.9
829,hamlet52_38_6,0.0,0.0
830,hamlet52_38_7,0.0,0.0
831,hamlet52_38_8,-0.4,0.6
832,hamlet52_38_9,0.3,0.75
833,hamlet51_38_1,0.0,0.0
834,hamlet51_38_2,0.0,0.0
835,hamlet51_38_3,0.7,0.8
836,hamlet51_38_4,0.0,0.0
837,hamlet22_38_1,0.0192307692308,0.115384615385
838,hamlet22_38_2,0.0,0.0
839,hamlet22_38_3,0.3,0.45
840,hamlet32_39_1,0.2,0.4
841,hamlet32_39_2,0.26,0.39
842,hamlet52_39_1,0.4,0.8
843,hamlet52_39_2,0.0,0.0
844,hamlet52_39_3,0.0,0.0
845,hamlet52_39_4,0.0,0.0
846,hamlet22_39_1,0.8,0.9
847,hamlet22_39_2,0.8,0.9
848,hamlet22_39_3,0.6,0.7
849,hamlet22_39_4,0.8,0.9
850,hamlet32_40_1,0.875,0.6
851,hamlet32_40_2,0.0,0.0
852,hamlet52_40_1,0.0,0.0
853,hamlet52_40_2,0.0,0.0
854,hamlet22_40_1,-0.625,1.0
855,hamlet32_41_1,0.0,0.0
856,hamlet52_41_1,0.0,0.0
857,hamlet22_41_1,0.0,0.0
858,hamlet22_41_2,0.0,0.0
859,hamlet22_41_3,0.0,0.0
860,hamlet32_42_1,0.0,0.0
861,hamlet32_42_2,0.0,0.0
862,hamlet32_42_3,0.0,0.0
863,hamlet32_42_4,0.0,0.0
864,hamlet32_42_5,0.0,0.0
865,hamlet52_42_1,0.2,0.3
866,hamlet52_42_2,0.0,0.0
867,hamlet22_42_1,0.0,0.0
868,hamlet22_42_2,0.0,0.0
869,hamlet22_42_3,0.167857142857,0.767857142857
870,hamlet22_42_4,0.0,0.0
871,hamlet32_43_1,0.2,0.4
872,hamlet52_43_1,0.0,0.0
873,hamlet52_43_2,0.0,0.0
874,hamlet22_43_1,0.0,0.0
875,hamlet22_43_2,0.0,0.0
876,hamlet32_44_1,0.0,0.0
877,hamlet52_44_1,0.0,0.0
878,hamlet22_44_1,0.0,0.0
879,hamlet32_45_1,0.0,0.0
880,hamlet52_45_1,0.0,0.0
881,hamlet22_45_1,0.0,0.0
882,hamlet32_46_1,0.5,0.5
883,hamlet32_46_2,0.3,0.75
884,hamlet52_46_1,0.0,0.0
885,hamlet22_46_1,0.0,0.0
886,hamlet32_47_1,-0.216666666667,0.216666666667
887,hamlet52_47_1,0.25,0.333333333333
888,hamlet52_47_2,0.0,0.0
889,hamlet52_47_3,0.0,0.0
890,hamlet52_47_4,0.0,0.0
891,hamlet52_47_5,0.0,0.0
892,hamlet22_47_1,0.383333333333,0.733333333333
893,hamlet32_48_1,0.8,0.9
894,hamlet52_48_1,0.875,0.6
895,hamlet22_48_1,0.192857142857,0.367857142857
896,hamlet32_49_1,0.0,0.0
897,hamlet52_49_1,0.0,0.0
898,hamlet52_49_2,0.0,0.0
899,hamlet22_49_1,0.0,0.0
900,hamlet22_50_1,0.3125,0.408333333333
901,hamlet22_50_2,0.0,0.0
902,hamlet22_50_3,0.8,0.9
903,hamlet22_50_4,0.65,0.95
904,hamlet22_50_5,0.75,0.75
905,hamlet22_50_6,0.125,0.2
906,hamlet22_50_7,0.0,0.0666666666667
907,hamlet22_50_8,0.0,0.0
908,hamlet22_50_9,0.125,0.4
909,hamlet22_50_10,0.0,0.0666666666667
910,hamlet22_50_11,0.0,0.0
911,hamlet22_50_12,0.8,0.9
912,hamlet22_50_13,0.2375,0.5375
913,hamlet52_50_1,0.0,0.0
914,hamlet52_50_2,1.0,0.3
915,hamlet32_50_1,0.0,0.0
916,hamlet32_50_2,-0.6,0.75
917,hamlet32_50_3,-0.25,0.5
918,hamlet52_51_1,0.0,0.0
919,hamlet32_51_1,1.0,1.0
920,hamlet32_51_2,0.0,0.0
921,hamlet22_52_1,0.0,0.0
922,hamlet22_52_2,0.0,0.1
923,hamlet22_52_3,0.05,0.5
924,hamlet22_52_4,0.257407407407,0.531481481481
925,hamlet22_52_5,0.0,0.0
926,hamlet22_52_6,0.504166666667,0.725
927,hamlet22_52_7,0.418181818182,0.65
928,hamlet22_52_8,0.0555555555556,0.455555555556
929,hamlet22_52_9,0.0,0.75
930,hamlet22_52_10,0.0,0.0
931,hamlet22_52_11,0.0,0.0
932,hamlet52_52_1,0.0,0.0
933,hamlet32_52_1,0.0,0.0
934,hamlet32_52_2,0.0,0.0
935,hamlet22_53_1,0.0,0.0
936,hamlet22_53_2,0.0,0.0
937,hamlet22_53_3,0.0,0.0
938,hamlet22_53_4,0.0,0.0
939,hamlet32_53_1,0.0,0.0
940,hamlet52_53_1,0.0,0.0
941,hamlet52_53_2,0.0,0.0
942,hamlet52_53_3,0.0,0.0
943,hamlet52_53_4,0.0,0.0
944,hamlet22_54_1,0.0,0.0
945,hamlet52_54_1,0.0,0.0
946,hamlet52_54_2,0.0,0.0
947,hamlet32_54_1,0.0,0.0
948,hamlet22_55_1,0.0,0.0
949,hamlet22_55_2,0.0,0.0
950,hamlet22_55_3,0.7,0.6
951,hamlet22_55_4,0.0,0.0
952,hamlet22_55_5,0.0,0.0
953,hamlet22_55_6,0.0,0.0
954,hamlet22_55_7,0.0454545454545,0.666666666667
955,hamlet52_55_1,0.0,0.0
956,hamlet52_55_2,0.0,0.0
957,hamlet52_55_3,0.0,0.0
958,hamlet32_55_1,0.0,0.0
959,hamlet32_55_2,0.0,0.0
960,hamlet32_55_3,0.0,0.0
961,hamlet22_56_1,0.166666666667,0.375
962,hamlet22_56_2,0.166666666667,0.283333333333
963,hamlet22_56_3,0.0,0.0
964,hamlet52_56_1,0.5,0.8
965,hamlet52_56_2,0.0,0.0
966,hamlet52_56_3,-0.2,0.4
967,hamlet52_56_4,0.0,0.0
968,hamlet52_56_5,-0.13,0.09
969,hamlet52_56_6,-0.2,0.4
970,hamlet52_56_7,0.0,0.0
971,hamlet52_56_8,0.0,0.0
972,hamlet32_56_1,0.0,0.0
973,hamlet32_56_2,0.0,0.0
974,hamlet22_57_1,0.0,0.0
975,hamlet22_57_2,0.1,0.2
976,hamlet22_57_3,0.0,0.0
977,hamlet52_57_1,0.0,0.0
978,hamlet52_57_2,0.0,0.0
979,hamlet52_57_3,0.0,0.0
980,hamlet52_57_4,0.0272727272727,0.62
981,hamlet52_57_5,0.0,0.0
982,hamlet32_57_1,0.0,0.0
983,hamlet22_58_1,0.0,0.0
984,hamlet22_58_2,-0.155555555556,0.288888888889
985,hamlet22_58_3,0.0,0.0
986,hamlet52_58_1,0.0,0.0
987,hamlet52_58_2,0.318181818182,0.5
988,hamlet52_58_3,0.0,0.0
989,hamlet52_58_4,0.166666666667,0.283333333333
990,hamlet52_58_5,0.0,0.0
991,hamlet32_58_1,0.0,0.0
992,hamlet22_59_1,0.2,0.3
993,hamlet22_59_2,0.0,0.0
994,hamlet22_59_3,0.0,0.0
995,hamlet22_59_4,0.75,0.75
996,hamlet32_59_1,0.466666666667,0.666666666667
997,hamlet32_59_2,0.0,0.0
998,hamlet22_60_1,0.0,0.0
999,hamlet22_60_2,0.6,1.0
1000,hamlet22_60_3,-0.1,0.4
1001,hamlet22_60_4,0.0,0.0
1002,hamlet22_60_5,0.0,0.0
1003,hamlet22_60_6,0.0,0.0
1004,hamlet22_60_7,0.05,0.5
1005,hamlet22_60_8,-0.241666666667,0.933333333333
1006,hamlet22_60_9,0.2,0.3
1007,hamlet22_60_10,-0.291666666667,0.5
1008,hamlet22_60_11,0.5,0.5
1009,hamlet22_60_12,0.0,0.0
1010,hamlet22_60_13,0.0,0.0
1011,hamlet22_60_14,0.0,0.0
1012,hamlet22_60_15,0.0,0.0
1013,hamlet22_60_16,0.0,0.0
1014,hamlet22_60_17,0.0,0.4
1015,hamlet22_60_18,0.0,0.0
1016,hamlet22_60_19,-0.1,0.5
1017,hamlet22_60_20,-1.0,0.9
1018,hamlet22_60_21,0.516666666667,0.6
1019,hamlet22_60_22,0.0,0.0
1020,hamlet22_60_23,0.0,0.0
1021,hamlet22_60_24,-0.25,0.955
1022,hamlet22_60_25,0.5,0.5
1023,hamlet22_60_26,0.333333333333,0.5
1024,hamlet22_60_27,0.0,0.0
1025,hamlet22_60_28,0.216666666667,0.383333333333
1026,hamlet22_60_29,0.0,0.0
1027,hamlet32_60_1,0.0,0.0
1028,hamlet32_60_2,0.0,0.0
1029,hamlet32_60_3,0.0,0.0
1030,hamlet32_60_4,0.0,0.0
1031,hamlet32_60_5,0.45,0.45
1032,hamlet32_60_6,0.3375,0.566666666667
1033,hamlet32_60_7,0.0,0.0
1034,hamlet32_60_8,0.0,0.0
1035,hamlet32_60_9,0.0,0.0
1036,hamlet32_61_1,0.0,0.0
1037,hamlet32_62_1,0.0,0.0
1038,hamlet32_63_1,0.0,0.0
1039,hamlet32_64_1,0.0,0.0
1040,hamlet32_64_2,0.0,0.0
1041,hamlet32_64_3,0.0,0.0
1042,hamlet32_65_1,0.433333333333,0.833333333333
1043,hamlet32_65_2,0.0,0.0
1044,hamlet32_65_3,0.0875,0.5375
1045,hamlet32_65_4,0.125,0.35
1046,hamlet32_65_5,0.0,0.0
1047,hamlet32_65_6,0.0,0.0
1048,hamlet32_65_7,-0.6,0.7
1049,hamlet32_65_8,0.0,0.0
1050,hamlet32_65_9,0.0,0.0
